trial_id	dedup_status	dedup_complete	dedup_decoded	dedup_ties	dedup_score	dedup_bound	dedup_stop_shell	dedup_generated_attempts	dedup_q_disc	dedup_q_membership	dedup_q_score	dedup_global_duplicates	dedup_total_ns	dedup_ml_error	history_status	history_complete	history_decoded	history_ties	history_score	history_bound	history_stop_shell	history_generated_attempts	history_q_disc	history_q_membership	history_q_score	history_global_duplicates	history_total_ns	history_ml_error	bestpath_shell	bestpath_decoded	bestpath_ties	bestpath_selected_disagreement	bestpath_strict_disjoint	exhaustive_status	exhaustive_complete	exhaustive_decoded	exhaustive_ties	exhaustive_score	exhaustive_evaluated	exhaustive_nodes	exhaustive_total_ns	exhaustive_ml_error	branch_status	branch_complete	branch_decoded	branch_ties	branch_score	branch_evaluated	branch_nodes	branch_total_ns	branch_ml_error
543	CERTIFIED	1	0x147e50	0x147e50	46651246241973004398071814324	17141027896640956936170154056	1	600	521	521	11	79	957288	1	CERTIFIED	1	0x147e50	0x147e50	46651246241973004398071814324	17141027896640956936170154056	1	1152	521	521	11	631	1961873	1	1	0x47cb0	0x47cb0,0x4be51,0x4ee40,0x4f8a8,0x4fc98,0x4fd51,0x127c50,0x147e50,0x24fca1,0x423e50,0x827e54	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
544	CERTIFIED	1	0x532896	0x532896	300797056516823459987133809004	17141027896640956936170154056	1	600	544	544	12	56	929503	0	CERTIFIED	1	0x532896	0x532896	300797056516823459987133809004	17141027896640956936170154056	1	1152	544	544	12	608	1251536	0	0	0x532896	0x532896	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
545	CERTIFIED	1	0xe47257	0xe47257	58005631148676774562063654458	17141027896640956936170154056	1	600	540	540	6	60	925108	1	CERTIFIED	1	0xe47257	0xe47257	58005631148676774562063654458	17141027896640956936170154056	1	1152	540	540	6	612	1058136	1	1	0x7a3b57	0x7a3b57,0xe23357,0xe466a7,0xe47257,0xe477ae,0xe5bb57	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
546	CERTIFIED	1	0xa5d143	0xa5d143	1072786298252999053838676509418	325679530036178181787232927064	0	25	25	25	1	0	896393	1	CERTIFIED	1	0xa5d143	0xa5d143	1072786298252999053838676509418	325679530036178181787232927064	0	48	25	25	1	23	1396735	1	0	0xa5d143	0xa5d143	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
547	CERTIFIED	1	0x889a4b	0x889a4b	802813234026896925717347712636	325679530036178181787232927064	0	25	25	25	1	0	879950	0	CERTIFIED	1	0x889a4b	0x889a4b	802813234026896925717347712636	325679530036178181787232927064	0	48	25	25	1	23	980123	0	0	0x889a4b	0x889a4b	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
548	CERTIFIED	1	0x2b60ab	0x2b60ab	299295442054647844362366843462	17141027896640956936170154056	1	600	538	538	14	62	931697	1	CERTIFIED	1	0x2b60ab	0x2b60ab	299295442054647844362366843462	17141027896640956936170154056	1	1152	538	538	14	614	937744	1	0	0x16c156	0x16c156,0x2b60ab	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
549	CERTIFIED	1	0xde7639	0xde7639	1075641376742264335583297060574	325679530036178181787232927064	0	25	25	25	1	0	902222	0	CERTIFIED	1	0xde7639	0xde7639	1075641376742264335583297060574	325679530036178181787232927064	0	48	25	25	1	23	887933	0	0	0xde7639	0xde7639	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
550	CERTIFIED	1	0x761600	0x761600	56508663478472855844974416608	17141027896640956936170154056	1	600	513	513	6	87	1013719	1	CERTIFIED	1	0x761600	0x761600	56508663478472855844974416608	17141027896640956936170154056	1	1152	513	513	6	639	1094548	1	1	0x535600	0x535600,0x551700,0x562d01,0x563c08,0x761600,0xa31600	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
551	CERTIFIED	1	0xe29d7e	0xe29d7e	354364746567716038926579432306	325679530036178181787232927064	0	25	25	25	1	0	921215	0	CERTIFIED	1	0xe29d7e	0xe29d7e	354364746567716038926579432306	325679530036178181787232927064	0	48	25	25	1	23	993690	0	0	0xe29d7e	0xe29d7e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
552	CERTIFIED	1	0x48aea1	0x48aea1	55748029930177556883544551204	17141027896640956936170154056	1	600	545	545	7	55	1426934	1	CERTIFIED	1	0x48aea1	0x48aea1	55748029930177556883544551204	17141027896640956936170154056	1	1152	545	545	7	607	938297	1	1	0xe5751	0xe5751,0x2657d1,0x44d751,0x48aea1,0x4d5755,0x5caea2,0xccb751	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
553	CERTIFIED	1	0xfdec60	0xfdec60	82286655666873394260350484924	17141027896640956936170154056	1	600	531	531	8	69	912399	1	CERTIFIED	1	0xfdec60	0xfdec60	82286655666873394260350484924	17141027896640956936170154056	1	1152	531	531	8	621	892516	1	1	0xcdec64	0xcdec64,0xf9d8a4,0xfadc64,0xfbac6c,0xfbc8c4,0xfbd064,0xfbd8c1,0xfdec60	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
554	CERTIFIED	1	0x3624a0	0x3624a0	315722259301995649174607980872	17141027896640956936170154056	1	600	532	532	12	68	1137428	1	CERTIFIED	1	0x3624a0	0x3624a0	315722259301995649174607980872	17141027896640956936170154056	1	1152	532	532	12	620	899105	1	0	0x3624a0	0x3624a0	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
555	CERTIFIED	1	0x6a879b	0x6a879b	1101428087573367147334334630982	325679530036178181787232927064	0	25	25	25	1	0	873414	0	CERTIFIED	1	0x6a879b	0x6a879b	1101428087573367147334334630982	325679530036178181787232927064	0	48	25	25	1	23	841516	0	0	0x6a879b	0x6a879b	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
556	CERTIFIED	1	0xcc7dc	0xcc7dc	1059968533827672752180631558720	325679530036178181787232927064	0	25	25	25	2	0	971542	0	CERTIFIED	1	0xcc7dc	0xcc7dc	1059968533827672752180631558720	325679530036178181787232927064	0	48	25	25	2	23	857461	0	0	0xcc7dc	0xcc7dc,0x198fb8	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
557	CERTIFIED	1	0xbf90f9	0xbf90f9	367863925820134006827967611066	325679530036178181787232927064	0	25	25	25	1	0	862288	1	CERTIFIED	1	0xbf90f9	0xbf90f9	367863925820134006827967611066	325679530036178181787232927064	0	48	25	25	1	23	1036728	1	0	0xbf90f9	0xbf90f9	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
558	CERTIFIED	1	0xe8bff3	0xe8bff3	679256866109883841893610303830	325679530036178181787232927064	0	25	25	25	2	0	956184	0	CERTIFIED	1	0xe8bff3	0xe8bff3	679256866109883841893610303830	325679530036178181787232927064	0	48	25	25	2	23	895543	0	0	0xe8bff3	0xe8bff3,0xec5ffb	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
559	CERTIFIED	1	0x5ee6f0	0x5ee6f0	57930846093237983748930296844	17141027896640956936170154056	1	600	536	536	9	64	880827	1	CERTIFIED	1	0x5ee6f0	0x5ee6f0	57930846093237983748930296844	17141027896640956936170154056	1	1152	536	536	9	616	887597	1	1	0x1c7370	0x1c7370,0x54eb70,0x56f370,0x58e6e8,0x5ce650,0x5dd370,0x5ee6f0,0x6f7370,0xae7330	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
560	CERTIFIED	1	0x44827c	0x44827c	32480033637854533278796315386	17141027896640956936170154056	1	600	512	512	7	88	974326	1	CERTIFIED	1	0x44827c	0x44827c	32480033637854533278796315386	17141027896640956936170154056	1	1152	512	512	7	640	954975	1	1	0x4002ec	0x4002ec,0x44047c,0x44827c,0x4482fa,0x44c17c,0x4602f4,0x64117c	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
561	CERTIFIED	1	0x77f43d	0x77f43d	96578956188943331164065643848	17141027896640956936170154056	1	600	525	525	7	75	1201591	1	CERTIFIED	1	0x77f43d	0x77f43d	96578956188943331164065643848	17141027896640956936170154056	1	1152	525	525	7	627	894340	1	1	0x37e07a	0x37e07a,0x37e859,0x3bf03d,0x3fea3d,0x77f43d,0x9b743d,0xb7e8bd	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
562	CERTIFIED	1	0x58bb60	0x58bb60	69319988769642941359387421502	17141027896640956936170154056	1	600	544	544	8	56	832346	1	CERTIFIED	1	0x58bb60	0x58bb60	69319988769642941359387421502	17141027896640956936170154056	1	1152	544	544	8	608	796923	1	1	0x1c5db4	0x1c5db4,0x2c5db0,0x4c5cb4,0x589b6a,0x58ba6c,0x58bb60,0x58fb74,0x78bdb4	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
563	CERTIFIED	1	0x8d8670	0x8d8670	72331439120342256463338803604	17141027896640956936170154056	1	600	527	527	8	73	737185	1	CERTIFIED	1	0x8d8670	0x8d8670	72331439120342256463338803604	17141027896640956936170154056	1	1152	527	527	8	625	787085	1	1	0xec670	0xec670,0x8bc770,0x8d8670,0x8f8ca8,0x8f8eb0,0x8f9e70,0x8face1,0x97c270	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
564	CERTIFIED	1	0x4032a0	0x4032a0	381465138982186773782215868292	325679530036178181787232927064	0	25	25	25	1	0	728948	0	CERTIFIED	1	0x4032a0	0x4032a0	381465138982186773782215868292	325679530036178181787232927064	0	48	25	25	1	23	1128932	0	0	0x4032a0	0x4032a0	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
565	CERTIFIED	1	0x835c16	0x835c16	85782414395287745259653146884	17141027896640956936170154056	1	600	528	528	8	72	822411	1	CERTIFIED	1	0x835c16	0x835c16	85782414395287745259653146884	17141027896640956936170154056	1	1152	528	528	8	624	785719	1	1	0x81be1e	0x81be1e,0x82aa1e,0x835a3e,0x835c16,0x835d1a,0x835e0e,0x83a61e,0x83dc3e	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
566	CERTIFIED	1	0x9fe931	0x9fe931	290723047485087708824089435116	17141027896640956936170154056	1	600	519	519	12	81	953083	0	CERTIFIED	1	0x9fe931	0x9fe931	290723047485087708824089435116	17141027896640956936170154056	1	1152	519	519	12	633	886939	0	0	0x9fe931	0x9fe931	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
567	CERTIFIED	1	0xe9f361	0xe9f361	70824009680068240126497775884	17141027896640956936170154056	1	600	535	535	12	65	753218	1	CERTIFIED	1	0xe9f361	0xe9f361	70824009680068240126497775884	17141027896640956936170154056	1	1152	535	535	12	617	748989	1	1	0x69e461	0x69e461,0x6cf261,0x74f263,0xc9e661,0xcaf261,0xe9b061,0xe9d2e1,0xe9e485,0xe9e4c6,0xe9f361,0xe9f4c3,0xf4fa61	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
568	CERTIFIED	1	0xa65fe	0xa65fe	1045644468033398198151059734542	325679530036178181787232927064	0	25	25	25	1	0	692699	0	CERTIFIED	1	0xa65fe	0xa65fe	1045644468033398198151059734542	325679530036178181787232927064	0	48	25	25	1	23	917144	0	0	0xa65fe	0xa65fe	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
569	CERTIFIED	1	0xa8e15e	0xa8e15e	315158404265078718189218570520	17141027896640956936170154056	1	600	533	533	10	67	707349	0	CERTIFIED	1	0xa8e15e	0xa8e15e	315158404265078718189218570520	17141027896640956936170154056	1	1152	533	533	10	619	792053	0	0	0xa8e15e	0xa8e15e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
570	CERTIFIED	1	0xc2bd0e	0xc2bd0e	1072782653265952805351464208520	325679530036178181787232927064	0	25	25	25	2	0	702643	0	CERTIFIED	1	0xc2bd0e	0xc2bd0e	1072782653265952805351464208520	325679530036178181787232927064	0	48	25	25	2	23	663322	0	0	0xc2bd0e	0xc2bd0e,0xc57a1d	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
571	CERTIFIED	1	0x60aee4	0x60aee4	1331326387124568220581511726938	325679530036178181787232927064	0	25	25	25	1	0	682332	1	CERTIFIED	1	0x60aee4	0x60aee4	1331326387124568220581511726938	325679530036178181787232927064	0	48	25	25	1	23	676377	1	0	0x60aee4	0x60aee4	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
572	CERTIFIED	1	0x3737e1	0x3737e1	316436578421196046874671853196	17141027896640956936170154056	1	600	526	526	11	74	712723	1	CERTIFIED	1	0x3737e1	0x3737e1	316436578421196046874671853196	17141027896640956936170154056	1	1152	526	526	11	626	715762	1	0	0x3737e1	0x3737e1	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
573	CERTIFIED	1	0x3f5eef	0x3f5eef	1588447542991818989583752578908	325679530036178181787232927064	0	25	25	25	2	0	677160	0	CERTIFIED	1	0x3f5eef	0x3f5eef	1588447542991818989583752578908	325679530036178181787232927064	0	48	25	25	2	23	657310	0	0	0x3ebdde	0x3ebdde,0x3f5eef	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
574	CERTIFIED	1	0xc3dc89	0xc3dc89	74355264373183271303690420880	17141027896640956936170154056	1	600	517	517	7	83	844208	1	CERTIFIED	1	0xc3dc89	0xc3dc89	74355264373183271303690420880	17141027896640956936170154056	1	1152	517	517	7	635	751288	1	1	0x87ec89	0x87ec89,0xa3fc8b,0xc3dc89,0xc7b913,0xc7bca9,0xc7f88d,0xc7f981	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
575	CERTIFIED	1	0x60da49	0x60da49	300801648487303810704717346524	17141027896640956936170154056	1	600	536	536	10	64	1786612	0	CERTIFIED	1	0x60da49	0x60da49	300801648487303810704717346524	17141027896640956936170154056	1	1152	536	536	10	616	773345	0	0	0x60da49	0x60da49	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
576	CERTIFIED	1	0x131e9b24	0x131e9b24	5314208022906126288830052958155317044604	388154303826855099024016032683677125728	1	1056	970	970	1	86	785657	0	CERTIFIED	1	0x131e9b24	0x131e9b24	5314208022906126288830052958155317044604	388154303826855099024016032683677125728	1	2048	970	970	1	1078	746696	0	0	0x131e9b24	0x131e9b24	0	0	COMPLETE	1	0x131e9b24	0x131e9b24	5314208022906126288830052958155317044604	2097152	0	661578807	0	COMPLETE	1	0x131e9b24	0x131e9b24	5314208022906126288830052958155317044604	0	5525	4969422	0
577	CERTIFIED	1	0xf831c1df	0xf831c1df	1227910180143387449114289697871718569516	388154303826855099024016032683677125728	1	1056	955	955	1	101	858943	0	CERTIFIED	1	0xf831c1df	0xf831c1df	1227910180143387449114289697871718569516	388154303826855099024016032683677125728	1	2048	955	955	1	1093	2559507	0	1	0xf831c1df	0xf831c1df	0	0	COMPLETE	1	0xf831c1df	0xf831c1df	1227910180143387449114289697871718569516	2097152	0	626439860	0	COMPLETE	1	0xf831c1df	0xf831c1df	1227910180143387449114289697871718569516	0	3413	3590299	0
578	CERTIFIED	1	0x1904a347	0x1904a347	729142583667087469787601845185819615208	388154303826855099024016032683677125728	1	1056	970	970	1	86	1771740	1	CERTIFIED	1	0x1904a347	0x1904a347	729142583667087469787601845185819615208	388154303826855099024016032683677125728	1	2048	970	970	1	1078	744812	1	1	0x1904a347	0x1904a347	0	0	COMPLETE	1	0x1904a347	0x1904a347	729142583667087469787601845185819615208	2097152	0	750236128	1	COMPLETE	1	0x1904a347	0x1904a347	729142583667087469787601845185819615208	0	1571	2064841	1
579	CERTIFIED	1	0xef82c53f	0xef82c53f	1407733421426810842995118848731248232186	388154303826855099024016032683677125728	1	1056	963	963	3	93	1325045	1	CERTIFIED	1	0xef82c53f	0xef82c53f	1407733421426810842995118848731248232186	388154303826855099024016032683677125728	1	2048	963	963	3	1085	2009792	1	1	0xebc06297	0xebc06297,0xedc1e297,0xef82c53f	1	0	COMPLETE	1	0xef82c53f	0xef82c53f	1407733421426810842995118848731248232186	2097152	0	672775203	1	COMPLETE	1	0xef82c53f	0xef82c53f	1407733421426810842995118848731248232186	0	2097	2814939	1
580	CERTIFIED	1	0xd99918ec	0xd99918ec	9730174245197953179523744000145919149240	7374931772710246881456304620989865388832	0	33	33	33	1	0	1858265	0	CERTIFIED	1	0xd99918ec	0xd99918ec	9730174245197953179523744000145919149240	7374931772710246881456304620989865388832	0	64	33	33	1	31	792631	0	0	0xd99918ec	0xd99918ec	0	0	COMPLETE	1	0xd99918ec	0xd99918ec	9730174245197953179523744000145919149240	2097152	0	624990246	0	COMPLETE	1	0xd99918ec	0xd99918ec	9730174245197953179523744000145919149240	0	179	241719	0
581	CERTIFIED	1	0x182ad312	0x182ad312	243912365458218576005085782372863045688	20429173885623952580211370141246164512	2	16401	13532	13532	10	2869	1884408	1	CERTIFIED	1	0x182ad312	0x182ad312	243912365458218576005085782372863045688	20429173885623952580211370141246164512	2	31808	13532	13532	10	18276	3202688	1	1	0x182ad312	0x182ad312	0	0	COMPLETE	1	0x182ad312	0x182ad312	243912365458218576005085782372863045688	2097152	0	777530735	1	COMPLETE	1	0x182ad312	0x182ad312	243912365458218576005085782372863045688	0	5853	5817056	1
582	CERTIFIED	1	0x8436883a	0x8436883a	719668978637171379144039908272285212848	388154303826855099024016032683677125728	1	1056	967	967	1	89	1808204	0	CERTIFIED	1	0x8436883a	0x8436883a	719668978637171379144039908272285212848	388154303826855099024016032683677125728	1	2048	967	967	1	1081	743975	0	1	0x8436883a	0x8436883a	0	0	COMPLETE	1	0x8436883a	0x8436883a	719668978637171379144039908272285212848	2097152	0	755040048	0	COMPLETE	1	0x8436883a	0x8436883a	719668978637171379144039908272285212848	0	1247	2178659	0
583	CERTIFIED	1	0xaeb4ff63	0xaeb4ff63	9474301829789737546556210518850922766130	7374931772710246881456304620989865388832	0	33	33	33	1	0	1132468	0	CERTIFIED	1	0xaeb4ff63	0xaeb4ff63	9474301829789737546556210518850922766130	7374931772710246881456304620989865388832	0	64	33	33	1	31	1934122	0	0	0xaeb4ff63	0xaeb4ff63	0	0	COMPLETE	1	0xaeb4ff63	0xaeb4ff63	9474301829789737546556210518850922766130	2097152	0	651906715	0	COMPLETE	1	0xaeb4ff63	0xaeb4ff63	9474301829789737546556210518850922766130	0	595	929670	0
584	CERTIFIED	1	0xd870367f	0xd870367f	76158735476493148111950009729285496604	20429173885623952580211370141246164512	2	16401	13207	13207	8	3194	2978270	1	CERTIFIED	1	0xd870367f	0xd870367f	76158735476493148111950009729285496604	20429173885623952580211370141246164512	2	31808	13207	13207	8	18601	1331058	1	2	0x48306cbf	0x48306cbf,0xd030767f,0xd8316477,0xd8343677,0xd834ecbf,0xd839363b,0xd870367f,0xd9306caf	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
585	CERTIFIED	1	0xcef9a0e4	0xcef9a0e4	76754709719947199541063375092261688062	20429173885623952580211370141246164512	2	16401	13468	13468	7	2933	1342542	1	CERTIFIED	1	0xcef9a0e4	0xcef9a0e4	76754709719947199541063375092261688062	20429173885623952580211370141246164512	2	31808	13468	13468	7	18340	1424582	1	2	0x567cf0e4	0x567cf0e4,0xc67de1e4,0xc6bef0e6,0xc6f9e354,0xc6fde1e5,0xcef9a0e4,0xcef9e14a	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
586	CERTIFIED	1	0x169de2be	0x169de2be	973043966030211034742913504604535306444	388154303826855099024016032683677125728	1	1056	978	978	1	78	780863	0	CERTIFIED	1	0x169de2be	0x169de2be	973043966030211034742913504604535306444	388154303826855099024016032683677125728	1	2048	978	978	1	1070	724225	0	1	0x169de2be	0x169de2be	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
587	CERTIFIED	1	0x78c7057	0x78c7057	4916513016777542801546057601862539007196	388154303826855099024016032683677125728	1	1056	954	954	2	102	746854	0	CERTIFIED	1	0x78c7057	0x78c7057	4916513016777542801546057601862539007196	388154303826855099024016032683677125728	1	2048	954	954	2	1094	722893	0	0	0x78c7057	0x78c7057	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
588	CERTIFIED	1	0xe5575225	0xe5575225	269445197959579493694172689568681616600	20429173885623952580211370141246164512	2	16401	13953	13953	3	2448	1286380	0	CERTIFIED	1	0xe5575225	0xe5575225	269445197959579493694172689568681616600	20429173885623952580211370141246164512	2	31808	13953	13953	3	17855	1370530	0	1	0xe5575225	0xe5575225	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
589	CERTIFIED	1	0x382fb9d8	0x382fb9d8	28170073032578577711997054691621667782	20429173885623952580211370141246164512	2	16401	13687	13687	6	2714	1370508	1	CERTIFIED	1	0x382fb9d8	0x382fb9d8	28170073032578577711997054691621667782	20429173885623952580211370141246164512	2	31808	13687	13687	6	18121	1411350	1	2	0x282bad9c	0x282bad9c,0x382bbb69,0x382fb9d8,0x3869dc98,0x38abbb68,0x392badb8	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
590	CERTIFIED	1	0x7c596954	0x7c596954	5108004679294185767188095725798306108720	388154303826855099024016032683677125728	1	1056	974	974	1	82	844782	0	CERTIFIED	1	0x7c596954	0x7c596954	5108004679294185767188095725798306108720	388154303826855099024016032683677125728	1	2048	974	974	1	1074	718030	0	0	0x7c596954	0x7c596954	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
591	CERTIFIED	1	0x27665fcd	0x27665fcd	6273777833446857436060163465843131235546	388154303826855099024016032683677125728	1	1056	955	955	2	101	748250	1	CERTIFIED	1	0x27665fcd	0x27665fcd	6273777833446857436060163465843131235546	388154303826855099024016032683677125728	1	2048	955	955	2	1093	742716	1	0	0x27665fcd	0x27665fcd	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
592	CERTIFIED	1	0x9cd58715	0x9cd58715	741869844053285176455813367913007341360	388154303826855099024016032683677125728	1	1056	976	976	1	80	770590	1	CERTIFIED	1	0x9cd58715	0x9cd58715	741869844053285176455813367913007341360	388154303826855099024016032683677125728	1	2048	976	976	1	1072	722002	1	1	0x9cd58715	0x9cd58715	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
593	CERTIFIED	1	0x2277f55e	0x2277f55e	31163502416089216054029756680575011951734	7374931772710246881456304620989865388832	0	33	33	33	1	0	678037	0	CERTIFIED	1	0x2277f55e	0x2277f55e	31163502416089216054029756680575011951734	7374931772710246881456304620989865388832	0	64	33	33	1	31	657977	0	0	0x2277f55e	0x2277f55e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
594	CERTIFIED	1	0x4055f61e	0x4055f61e	996092096699940716829939395934693050222	388154303826855099024016032683677125728	1	1056	955	955	1	101	889298	1	CERTIFIED	1	0x4055f61e	0x4055f61e	996092096699940716829939395934693050222	388154303826855099024016032683677125728	1	2048	955	955	1	1093	740477	1	1	0x4055f61e	0x4055f61e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
595	CERTIFIED	1	0x6f4c4fd7	0x6f4c4fd7	704212490559404099253339764894774198048	388154303826855099024016032683677125728	1	1056	965	965	1	91	764001	0	CERTIFIED	1	0x6f4c4fd7	0x6f4c4fd7	704212490559404099253339764894774198048	388154303826855099024016032683677125728	1	2048	965	965	1	1083	727726	0	1	0x6f4c4fd7	0x6f4c4fd7	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
596	CERTIFIED	1	0xd694015e	0xd694015e	9001035404498909121075284012301073465364	7374931772710246881456304620989865388832	0	33	33	33	1	0	686513	0	CERTIFIED	1	0xd694015e	0xd694015e	9001035404498909121075284012301073465364	7374931772710246881456304620989865388832	0	64	33	33	1	31	664504	0	0	0xd694015e	0xd694015e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
597	CERTIFIED	1	0xbcff5de2	0xbcff5de2	5560601244148707357877133628499078410932	388154303826855099024016032683677125728	1	1056	943	943	2	113	1434911	0	CERTIFIED	1	0xbcff5de2	0xbcff5de2	5560601244148707357877133628499078410932	388154303826855099024016032683677125728	1	2048	943	943	2	1105	720821	0	0	0xbcff5de2	0xbcff5de2	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
598	CERTIFIED	1	0x23b36d5e	0x23b36d5e	293068296679976488994522466869424589244	20429173885623952580211370141246164512	2	16401	13867	13867	9	2534	2194178	0	CERTIFIED	1	0x23b36d5e	0x23b36d5e	293068296679976488994522466869424589244	20429173885623952580211370141246164512	2	31808	13867	13867	9	17941	1456166	0	1	0x23b36d5e	0x23b36d5e	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
599	CERTIFIED	1	0x5e003911	0x5e003911	852417914612229951215591317677285525170	388154303826855099024016032683677125728	1	1056	944	944	2	112	780811	0	CERTIFIED	1	0x5e003911	0x5e003911	852417914612229951215591317677285525170	388154303826855099024016032683677125728	1	2048	944	944	2	1104	854957	0	1	0x5e003911	0x5e003911,0xaf409911	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
600	CERTIFIED	1	0x2984d5e	0x2984d5e	49831578933496505135588201040215590586	20429173885623952580211370141246164512	2	16401	13388	13388	4	3013	1495486	0	CERTIFIED	1	0x2984d5e	0x2984d5e	49831578933496505135588201040215590586	20429173885623952580211370141246164512	2	31808	13388	13388	4	18420	1629119	0	2	0xda4daa	0xda4daa,0x1984d4b,0x2984d5e,0x844c26a8	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
601	CERTIFIED	1	0xb4d4eef7	0xb4d4eef7	949995682982122992712400008456684055870	388154303826855099024016032683677125728	1	1056	977	977	1	79	737126	0	CERTIFIED	1	0xb4d4eef7	0xb4d4eef7	949995682982122992712400008456684055870	388154303826855099024016032683677125728	1	2048	977	977	1	1071	852868	0	1	0xb4d4eef7	0xb4d4eef7	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
602	CERTIFIED	1	0x3be81bbe	0x3be81bbe	65963597925235206528423385499847468974	20429173885623952580211370141246164512	2	16401	13632	13632	7	2769	1340070	1	CERTIFIED	1	0x3be81bbe	0x3be81bbe	65963597925235206528423385499847468974	20429173885623952580211370141246164512	2	31808	13632	13632	7	18176	1494911	1	2	0x3bda33a6	0x3bda33a6,0x3be81bbe,0x3ed85bae,0x3fd9375c,0x3fdc9bae,0x5dfc1baf,0x7ded1bae	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
