trial_kind,trial_index,trial_seed,code_seed,family,alignment_schedule,n,k,rate,rate_label,p_num,p_den,p_s,odds_denominator,forced_error_weight,observed_error_weight,deletion_position,transmitted_word_hex,observation_hex,max_histories,exhaustive_status,exhaustive_time_ns,exhaustive_score,exhaustive_tie_count,disagreement,disagreement_reason,ind_bound_mode,ind_alignment_schedule,ind_status,ind_decoded_word_hex,ind_tie_count,ind_tie_words_hex,ind_incumbent_score,ind_final_bound,ind_stopping_margin,ind_q_hist,ind_q_disc,ind_q_code,ind_q_score,ind_duplicate_count,ind_duplicate_fraction,ind_frontier_updates,ind_bound_calls,ind_independent_bound_calls,ind_chain_dp_calls,ind_chain_skipped_proven_equal,ind_uac_dp_calls,ind_chain_cache_hits,ind_uac_cache_hits,ind_bound_time_ns,ind_independent_bound_time_ns,ind_chain_dp_time_ns,ind_uac_dp_time_ns,ind_membership_time_ns,ind_scoring_time_ns,ind_total_time_ns,ind_stop_min_shell,ind_stop_max_shell,ind_max_shell_entered,ind_max_histories,ind_complete,cr_bound_mode,cr_alignment_schedule,cr_status,cr_decoded_word_hex,cr_tie_count,cr_tie_words_hex,cr_incumbent_score,cr_final_bound,cr_stopping_margin,cr_q_hist,cr_q_disc,cr_q_code,cr_q_score,cr_duplicate_count,cr_duplicate_fraction,cr_frontier_updates,cr_bound_calls,cr_independent_bound_calls,cr_chain_dp_calls,cr_chain_skipped_proven_equal,cr_uac_dp_calls,cr_chain_cache_hits,cr_uac_cache_hits,cr_bound_time_ns,cr_independent_bound_time_ns,cr_chain_dp_time_ns,cr_uac_dp_time_ns,cr_membership_time_ns,cr_scoring_time_ns,cr_total_time_ns,cr_stop_min_shell,cr_stop_max_shell,cr_max_shell_entered,cr_max_histories,cr_complete,ac_bound_mode,ac_alignment_schedule,ac_status,ac_decoded_word_hex,ac_tie_count,ac_tie_words_hex,ac_incumbent_score,ac_final_bound,ac_stopping_margin,ac_q_hist,ac_q_disc,ac_q_code,ac_q_score,ac_duplicate_count,ac_duplicate_fraction,ac_frontier_updates,ac_bound_calls,ac_independent_bound_calls,ac_chain_dp_calls,ac_chain_skipped_proven_equal,ac_uac_dp_calls,ac_chain_cache_hits,ac_uac_cache_hits,ac_bound_time_ns,ac_independent_bound_time_ns,ac_chain_dp_time_ns,ac_uac_dp_time_ns,ac_membership_time_ns,ac_scoring_time_ns,ac_total_time_ns,ac_stop_min_shell,ac_stop_max_shell,ac_max_shell_entered,ac_max_histories,ac_complete,q_hist_improvement_ind_over_cr,q_code_improvement_ind_over_cr,walltime_improvement_ind_over_cr,q_hist_improvement_ind_over_ac,q_code_improvement_ind_over_ac,walltime_improvement_ind_over_ac
natural,1,10788204749768766376,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,2,0xa2d956,0x516caa,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xa2d956,1,0xa2d956,16033429781178494359518348253577245078029640800,9779893192376360914013744007833947575401551722,6253536588802133445504604245743297502628089078,47,25,25,1,22,0.46808510638297873,23,22,23,0,0,0,0,0,146437,146437,0,0,19732,12815,220928,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xa2d956,1,0xa2d956,16033429781178494359518348253577245078029640800,9779893192376360914013744007833947575401551722,6253536588802133445504604245743297502628089078,47,25,25,1,22,0.46808510638297873,23,22,23,0,21,0,0,0,110327,110327,0,0,14684,14293,187992,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xa2d956,1,0xa2d956,16033429781178494359518348253577245078029640800,15953283080371686001236351302612498936699511000,80146700806808358281996950964746141330129800,46,24,24,1,22,0.4782608695652174,22,21,22,0,21,21,0,0,78433752,188152,0,78245600,35259,7657,78613990,0,1,0,1500000,True,1.0,1.0,1.1751989446359419,1.0217391304347827,1.0416666666666667,0.002810288601303661
natural,2,3230195466340508160,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,3,0x87bdb8,0x43ded8,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x87bdb8,1,0x87bdb8,24130708711267124850430960672097090276760357996,17635872969859011484287079358389085791707716220,6494835741408113366143881313708004485052641776,46,24,24,1,22,0.4782608695652174,22,19,22,0,0,0,0,0,144660,144660,0,0,22963,14588,231943,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x87bdb8,1,0x87bdb8,24130708711267124850430960672097090276760357996,17635872969859011484287079358389085791707716220,6494835741408113366143881313708004485052641776,46,24,24,1,22,0.4782608695652174,22,19,22,0,18,0,0,0,147259,147259,0,0,21052,10493,256101,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x87bdb8,1,0x87bdb8,24130708711267124850430960672097090276760357996,16196185330549898784547857598170888799631488596,7934523380717226065883103073926201477128869400,43,21,21,1,22,0.5116279069767442,19,16,19,0,16,16,0,0,64918972,165494,0,64753478,20318,9702,65075180,0,1,0,1500000,True,1.0,1.0,0.9056700286215205,1.069767441860465,1.1428571428571428,0.0035642314012807957
natural,3,14847350570806381950,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,23,0x2ad137,0x2ad137,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x2ad137,1,0x2ad137,15953266722224588901891904216831363366536372600,9779893192376360914013744007833947575401551722,6173373529848227987878160208997415791134820878,47,24,24,1,23,0.48936170212765956,23,24,23,0,0,0,0,0,130040,130040,0,0,17097,21443,207432,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x2ad137,1,0x2ad137,15953266722224588901891904216831363366536372600,9779893192376360914013744007833947575401551722,6173373529848227987878160208997415791134820878,47,24,24,1,23,0.48936170212765956,23,24,23,0,23,0,0,0,122109,122109,0,0,17980,10866,211804,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x2ad137,1,0x2ad137,15953266722224588901891904216831363366536372600,9779893192376360914013744007833947575401551722,6173373529848227987878160208997415791134820878,47,24,24,1,23,0.48936170212765956,23,24,23,0,23,23,0,0,93564536,234558,0,93329978,53893,8962,93808000,0,1,0,1500000,True,1.0,1.0,0.9793582746312629,1.0,1.0,0.0022112399795326623
natural,0,16535309000315963634,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,0,6,0x2eba4c,0x175d0c,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x2eba4c,1,0x2eba4c,314370993226991265964172817960,312823759113697464085105311522,1547234113293801879067506438,1129,529,529,3,600,0.5314437555358724,25,19,25,0,0,0,0,0,146253,146253,0,0,365780,33810,865608,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x2eba4c,1,0x2eba4c,314370993226991265964172817960,312823759113697464085105311522,1547234113293801879067506438,1129,529,529,3,600,0.5314437555358724,25,19,25,0,18,0,0,0,174685,174685,0,0,342642,35519,883408,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x2eba4c,1,0x2eba4c,314370993226991265964172817960,285727433452345917693324294360,28643559774645348270848523600,46,23,23,1,23,0.5,22,16,22,0,16,16,0,0,64485614,175581,0,64310033,30281,8681,64658934,0,1,0,1500000,True,1.0,1.0,0.9798507597848333,24.543478260869566,23.0,0.013387291538088148
natural,1,9862631246658804460,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,0,7,0xc64d7d,0x6326fd,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xc64d7d,1,0xc64d7d,340794771917571212685418529844,325679530036178181787232927064,15115241881393030898185602780,48,25,25,1,23,0.4791666666666667,24,25,24,0,0,0,0,0,111419,111419,0,0,16645,10303,174189,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xc64d7d,1,0xc64d7d,340794771917571212685418529844,325679530036178181787232927064,15115241881393030898185602780,48,25,25,1,23,0.4791666666666667,24,25,24,0,24,0,0,0,118845,118845,0,0,16998,10837,200999,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xc64d7d,1,0xc64d7d,340794771917571212685418529844,287191469739988715283456705924,53603302177582497401961823920,46,25,25,1,21,0.45652173913043476,22,23,22,0,23,23,0,0,89537818,189808,0,89348010,41851,8380,89746874,0,1,0,1500000,True,1.0,1.0,0.8666162518221484,1.0434782608695652,1.0,0.00194089211396934
natural,2,16204150085777407969,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,1,3,0x2e1a25,0x170d14,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x2e1114,1,0x2e1114,42409624107974447759033722128,29996798819121674638297769598,12412825288852773120735952530,1151,539,539,4,612,0.5317115551694179,47,25,47,0,0,0,0,0,208944,208944,0,0,282408,33062,806765,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x2e1114,1,0x2e1114,42409624107974447759033722128,29996798819121674638297769598,12412825288852773120735952530,1151,539,539,4,612,0.5317115551694179,47,25,47,0,24,0,0,0,213785,213785,0,0,310158,30593,856591,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x2e1114,1,0x2e1114,42409624107974447759033722128,27894073621744542548898728898,14515550486229905210134993230,1150,538,538,4,612,0.5321739130434783,46,24,46,0,24,23,0,1,90200470,362488,0,89837982,336020,35792,91029384,1,2,1,1500000,True,1.0,1.0,0.9418322163086,1.0008695652173913,1.0018587360594795,0.008862687678958698
natural,3,14557549405561273087,4524437544567840147,crc_defined_linear,forward,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,2,20,0x1f83e8,0xf81f8,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x1f83e8,1,0x1f83e8,22553984074527574916013360600,17141027896640956936170154056,5412956177886617979843206544,1152,508,508,3,644,0.5590277777777778,48,25,48,0,0,0,0,0,230723,230723,0,0,278373,26087,821017,2,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x1f83e8,1,0x1f83e8,22553984074527574916013360600,17141027896640956936170154056,5412956177886617979843206544,1152,508,508,3,644,0.5590277777777778,48,25,48,0,24,0,0,0,225392,225392,0,0,278793,23167,825986,2,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x1f83e8,1,0x1f83e8,22553984074527574916013360600,21093910368650263487239864098,1460073705877311428773496502,1151,508,508,3,643,0.5586446568201564,47,24,47,0,24,24,0,0,88586805,295629,0,88291176,295694,27264,89282701,1,2,1,1500000,True,1.0,1.0,0.9939841595378129,1.000868809730669,1.0,0.009195700743865264
natural,0,17968906945305600401,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,4,0x46692,0x23342,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,22,24,0,0,0,0,0,113515,113515,0,0,14843,9247,167545,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,22,24,20,1,0,0,0,8278150,150673,8127477,0,21630,7559,8378937,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,22,24,20,1,21,0,0,81625332,157468,8408172,73059692,28157,7705,81767434,1,1,0,1500000,True,1.0,1.0,0.019995973236223163,1.0,1.0,0.002049043143508698
natural,1,16786683107587007249,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,2,0x756cf6,0x3ab67a,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,9779893192376360914013744007833947575401551722,6255974034101379003069168647589435237944549172,47,24,24,1,23,0.48936170212765956,23,22,23,0,0,0,0,0,114972,114972,0,0,16011,8282,170529,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,9779893192376360914013744007833947575401551722,6255974034101379003069168647589435237944549172,43,24,24,1,19,0.4418604651162791,19,18,19,18,0,0,0,0,7363390,116250,7247140,0,18084,8525,7463036,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,8259248959976232987729959369024594103395093004,7776618266501506929352953286398788709951007890,36,24,24,1,12,0.3333333333333333,12,11,12,11,0,11,0,0,42447446,84905,4484700,37877841,19826,9030,42538271,0,1,0,1500000,True,1.0930232558139534,1.0,0.02284981608021186,1.3055555555555556,1.0,0.004008837124574245
natural,2,6737170515085251309,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,17,0xe95f24,0x755f24,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,9779893192376360914013744007833947575401551722,6254370857224881952949095856818169247472073580,47,25,25,1,22,0.46808510638297873,23,24,23,0,0,0,0,0,106011,106011,0,0,14897,10773,162274,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,9779893192376360914013744007833947575401551722,6254370857224881952949095856818169247472073580,47,25,25,1,22,0.46808510638297873,23,24,23,21,2,0,0,0,8406014,140227,8265787,0,26799,7946,8523382,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,8339403922494482877787949247696672614402246502,7694860127106759989174890616955444208471378800,35,23,23,1,12,0.34285714285714286,11,12,11,10,2,12,0,0,45380480,78686,4177121,41124673,24503,8372,45485086,0,1,0,1500000,True,1.0,1.0,0.01903868675603182,1.3428571428571427,1.0869565217391304,0.003567630937314266
natural,3,17630192706740114771,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,1,7,0x2db9df,0x1edcdf,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,178140131008676883679667468266556422138461780,64843746315714391218661008765810694454481828,1150,531,531,2,619,0.5382608695652173,46,24,46,0,0,0,0,0,205570,205570,0,0,271277,16875,755648,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,178140131008676883679667468266556422138461780,64843746315714391218661008765810694454481828,1146,531,531,2,615,0.5366492146596858,42,20,42,17,3,0,0,0,6827704,210229,6617475,0,256013,14548,7372519,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,163573375378197662622229606609260582527900094,79410501946193612276098870423106534065043514,1140,530,530,2,610,0.5350877192982456,36,14,36,11,3,13,0,1,49035661,189559,4270873,44575229,262113,15909,49603806,1,2,1,1500000,True,1.0034904013961605,1.0,0.10249522585157123,1.0087719298245614,1.0018867924528303,0.015233669771226829
natural,3,6592303841182214790,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,0,8,0xde76be,0x6f3bbe,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xde3bbe,1,0xde3bbe,870097620158610301956201070470,814198825090445454468082317660,55898795068164847488118752810,46,25,25,2,21,0.45652173913043476,22,24,22,0,0,0,0,0,95798,95798,0,0,14464,14908,175316,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xde3bbe,1,0xde3bbe,870097620158610301956201070470,814198825090445454468082317660,55898795068164847488118752810,45,25,25,2,20,0.4444444444444444,21,23,21,20,3,0,0,0,8511963,142761,8369202,0,18962,13946,8653891,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xde3bbe,1,0xde3bbe,870097620158610301956201070470,789996938376409765000754816508,80100681782200536955446253962,33,23,23,2,10,0.30303030303030304,9,11,9,8,3,10,0,1,41579512,85523,3619887,37874102,24632,17793,41713480,0,1,0,1500000,True,1.0222222222222221,1.0,0.020258632793040725,1.393939393939394,1.0869565217391304,0.004202862000485215
natural,2,11481650568547990057,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,1,10,0xafac41,0x57d4c1,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xafac41,1,0xafac41,30084479832880920971749457760,29996798819121674638297769598,87681013759246333451688162,1151,532,532,3,619,0.5377932232841007,47,25,47,0,0,0,0,0,270511,270511,0,0,383211,37055,1029984,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xafac41,1,0xafac41,30084479832880920971749457760,29996798819121674638297769598,87681013759246333451688162,1149,532,532,3,617,0.5369886858137511,45,23,45,20,3,0,0,0,9673653,287294,9386359,0,374183,29584,10464777,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xafac41,1,0xafac41,30084479832880920971749457760,30076155432104566181318775942,8324400776354790430681818,1142,530,530,3,612,0.5359019264448336,38,16,38,13,3,15,0,1,60613814,215330,5408502,54989982,292056,26141,61302069,1,2,1,1500000,True,1.001740644038294,1.0,0.09842388423566026,1.0078809106830122,1.0037735849056604,0.01680178200836908
natural,0,14458138847170611548,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,2,3,0x54459a,0x2a26ce,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x2a26ce,1,0x2a26ce,529983135086555408455999022658,325679530036178181787232927064,204303605050377226668766095594,48,25,25,1,23,0.4791666666666667,24,25,24,0,0,0,0,0,106136,106136,0,0,15038,9053,161319,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x2a26ce,1,0x2a26ce,529983135086555408455999022658,325679530036178181787232927064,204303605050377226668766095594,48,25,25,1,23,0.4791666666666667,24,25,24,21,3,0,0,0,8821581,148374,8673207,0,23813,7119,8989334,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x2a26ce,1,0x2a26ce,529983135086555408455999022658,300759575603783373796137348858,229223559482772034659861673800,36,22,22,1,14,0.3888888888888889,12,13,12,11,2,13,0,0,52522289,90732,4545596,47885961,30839,10145,52662445,0,1,0,1500000,True,1.0,1.0,0.017945600864313196,1.3333333333333333,1.1363636363636365,0.003063264533198183
natural,1,7642317863701811084,2737563215548543301,random_systematic_linear,even_odd,24,16,0.6666666666666666,R2_3,1,20,0.05,19,,2,14,0xdc7891,0x6e18b1,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xdcb161,1,0xdcb161,56462448287851891053335689200,55708340664083110042553000682,754107623768781010782688518,1149,536,536,2,613,0.5335073977371627,45,23,45,0,0,0,0,0,211994,211994,0,0,270953,18286,770319,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xdcb161,1,0xdcb161,56462448287851891053335689200,55708340664083110042553000682,754107623768781010782688518,1140,533,533,2,607,0.5324561403508772,36,14,36,11,3,0,0,0,4651995,186259,4465736,0,268953,17098,5224102,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xdcb161,1,0xdcb161,56462448287851891053335689200,45151603612442047337680781898,11310844675409843715654907302,1138,533,533,2,605,0.531634446397188,34,12,34,9,3,11,0,1,43626172,188562,3775513,39662097,289129,21293,44266542,1,2,1,1500000,True,1.0078947368421052,1.0056285178236397,0.14745481615787748,1.0096660808435853,1.0056285178236397,0.0174018336467303
natural,0,17968906945305600401,2737563215548543301,random_systematic_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,4,0x46692,0x23342,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,20,24,0,0,0,0,0,112637,112637,0,0,14061,7857,174771,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,20,24,0,19,0,0,0,123781,123781,0,0,14597,7445,187228,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x46692,1,0x46692,8258431053047235515006540714786008957922317008,1923913414893710343740408657278809359095387224,6334517638153525171266132057507199598826929784,48,25,25,1,23,0.4791666666666667,24,20,24,0,19,19,0,0,65861026,147846,0,65713180,26574,7368,65983720,1,1,0,1500000,True,1.0,1.0,0.9334661482256927,1.0,1.0,0.002648698800249516
natural,1,16786683107587007249,2737563215548543301,random_systematic_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,2,0x756cf6,0x3ab67a,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,9779893192376360914013744007833947575401551722,6255974034101379003069168647589435237944549172,47,24,24,1,23,0.48936170212765956,23,22,23,0,0,0,0,0,100932,100932,0,0,13639,10259,152465,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,9779893192376360914013744007833947575401551722,6255974034101379003069168647589435237944549172,47,24,24,1,23,0.48936170212765956,23,22,23,0,21,0,0,0,106362,106362,0,0,13684,8149,175483,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x756cf6,1,0x756cf6,16035867226477739917082912655423382813346100894,9779893192376360914013744007833947575401551722,6255974034101379003069168647589435237944549172,47,24,24,1,23,0.48936170212765956,23,22,23,0,21,21,0,0,71823064,161117,0,71661947,21113,7405,71952632,0,1,0,1500000,True,1.0,1.0,0.8688305989753994,1.0,1.0,0.002118963486978489
natural,2,6737170515085251309,2737563215548543301,random_systematic_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,0,17,0xe95f24,0x755f24,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,9779893192376360914013744007833947575401551722,6254370857224881952949095856818169247472073580,47,25,25,1,22,0.46808510638297873,23,24,23,0,0,0,0,0,122278,122278,0,0,17492,10601,186949,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,9779893192376360914013744007833947575401551722,6254370857224881952949095856818169247472073580,47,25,25,1,22,0.46808510638297873,23,24,23,0,23,0,0,0,108106,108106,0,0,14319,8333,173624,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xe95f24,1,0xe95f24,16034264049601242866962839864652116822873625302,8177450003695757818159390058339073964684084902,7856814045905485048803449806313042858189540400,45,25,25,1,20,0.4444444444444444,21,22,21,0,22,22,0,0,75220710,137069,0,75083641,25183,8854,75360002,0,1,0,1500000,True,1.0,1.0,1.0767463023545132,1.0444444444444445,1.0,0.002480745687878299
natural,3,17630192706740114771,2737563215548543301,random_systematic_linear,forward,24,16,0.6666666666666666,R2_3,1,100,0.01,99,,1,7,0x2db9df,0x1edcdf,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,178140131008676883679667468266556422138461780,64843746315714391218661008765810694454481828,1150,530,530,2,620,0.5391304347826087,46,24,46,0,0,0,0,0,209771,209771,0,0,265675,16416,754574,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,178140131008676883679667468266556422138461780,64843746315714391218661008765810694454481828,1150,530,530,2,620,0.5391304347826087,46,24,46,0,23,0,0,0,207726,207726,0,0,251174,14960,731265,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x2db9df,1,0x2db9df,242983877324391274898328477032367116592943608,178140131008676883679667468266556422138461780,64843746315714391218661008765810694454481828,1150,530,530,2,620,0.5391304347826087,46,24,46,0,23,22,0,1,75510359,266486,0,75243873,260290,17703,76108701,1,2,1,1500000,True,1.0,1.0,1.031874901711418,1.0,1.0,0.009914424896044409
